lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence
treffen	VRB	to touch	to distress	säin Doud huet eis alleguer déif getraff 	TREFFEN1UNI6	affect emotionally	0.4275573790073395
Trei	SUBST	fidelity	loyalty, faithfulness	de Bräitchemann an d'Braut hunn sech éiweg Trei versprach 	TREI2UNI1	the quality of being faithful	0.8313499093055725
tréinen	VRB	to water	eye	vun där kaler Loft hunn eis d'Ae getréint 	TREINEN1UNI1	fill with tears	0.2679021656513214
trëllen	VRB	to fall	inopportunely	de Schlëssel ass der Fra an de Grill getrollt 	TRELLEN1UNI1	fall to somebody by assignment or lot	0.2334045022726059
trennbar	ADJ	separable	verb	d'Joffer huet de Kanner erkläert, wat en trennbaart Verb ass 	TRENNBAR1UNI1	capable of being divided or dissociated	0.20651113986968994
trennen	VRB	to separate	to keep distinct (from), to keep apart (from)	et ass ëmmer besser, d'Aarbecht an d'Privatliewen ze trennen 	TRENNEN1UNI2	make a division or separation	0.5104969143867493
trennen	VRB	to break	into syllables	wéi gëtt dat Wuert richteg getrennt ? 	TRENNEN1UNI6	break down, literally or metaphorically	0.37301939725875854
Trennung	SUBST	separation	of a relationship	no eiser Trennung hunn ech mech méi séier erkritt ewéi mäi Mann 	TRENNUNG1UNI2	coming apart	0.41219761967658997
Trennung	SUBST	separation	division	a ville Länner gëtt et eng Trennung vu Kierch a Staat 	TRENNUNG1UNI3	the act of dividing or disconnecting	0.49132412672042847
Trennung	SUBST	hyphenation	of a word	ech hu bei mengem Schreifprogramm déi automatesch Trennung vun de Wierder ausgeschalt 	TRENNUNG1UNI4	division of a word especially at the end of a line on a page	0.29644882678985596
trëppelen	VRB	to step	to set down one's foot	pass op, datt s de net buerbes an d'Schierbelen trëppels ! 	TREPPELEN1UNI1	put down or press the foot, place the foot	0.7551791667938232
trëppelen	VRB	to tread	a track	an de Bierger notzen d'Leit Pied, déi d'Kéi an d'Häng getrëppelt hunn 	TREPPELEN2UNI3	tread or stomp heavily or roughly	0.29271605610847473
Trëppeltour	SUBST	walk	hike, ramble	no eisem Trëppeltour si mir eng Hameschmier iesse gaangen 	TREPPELTOUR1UNI1	the act of traveling by foot	0.5456815361976624
Tribün	SUBST	stand	structure for spectators	fir Nationalfeierdag ginn op der Maartplaz Tribünen opgeriicht 	TRIBUN1UNI2	tiered seats consisting of a structure (often made of wood) where people can sit to watch an event (game or parade)	0.6443801522254944
Tribunal	SUBST	court	authority	mir hu wëlles, géint d'Urteel vum Tribunal an Appell ze goen 	TRIBUNAL1UNI1	the sovereign and his advisers who are the governing power of a state	0.4624357223510742
Trick	SUBST	trick	method	ech weess e patenten Trick , fir Wäifläschen ouni Tirebouchon opzemaachen! 	TRICK1UNI1	an illusory feat; considered magical by naive observers	0.2260480672121048
Trick	SUBST	trick	ruse	mat deem doten Trick huet dee Spëtzbouf scho vill Leit ugeschmiert 	TRICK1UNI2	a cunning or deceitful action or device	0.49956825375556946
tricksen	VRB	to fiddle	to use trickery	hien huet getrickst a gelunn, fir zu sengem ze kommen 	TRICKSEN1UNI1	play around with or alter or falsify, usually secretively or dishonestly	0.5396445393562317
Tricot	SUBST	vest	underwear	friet emol, meng Jackett, dat ass nach richtegen Tricot ! 	TRICOT1UNI2	a collarless men's undergarment for the upper part of the body	0.3992622196674347
Tricot	SUBST	jersey	for sport	e Verteideger krut d'Giel Kaart gewisen, well en e Stiermer um Tricot gerappt hat 	TRICOT1UNI3	a close-fitting pullover shirt	0.22059772908687592
trieden	VRB	to step	to set down one's foot	pass op, datt s de net an eng Schierbel trëts ! 	TRIEDEN1UNI1	put down or press the foot, place the foot	0.7551791667938232
Triichter	SUBST	funnel	utensil	et ass schwéier, eng Flëssegkeet ouni Triichter an eng Fläsch ze schëdden 	TRIICHTER1UNI1	a conically shaped utensil having a narrow tube at the small end; used to channel the flow of substances into a container with a small mouth	0.3843875825405121
Trimester	SUBST	term	of a school year	meng Schüler hunn sech dëst Trimester eng Heedeméi ginn 	TRIMESTER1UNI2	a limited period of time	0.31218576431274414
Trinidaderin	SUBST	Trinidadian	female	meng bescht Frëndin ass Trinidaderin 	TRINIDADERIN1UNI1	inhabitant or native of Trinidad	0.27636420726776123
Trio	SUBST	trio	group of musicians	dee bekannten Trio ass amgaang, säin zweeten Album opzehuelen 	TRIO1UNI1	three performers or singers who perform together	0.595346987247467
Trio	SUBST	trio	composition	mir prouwen den Owend en Trio fir Klarinett, Cello a Piano 	TRIO1UNI2	a musical composition for three performers	0.47110846638679504
Trio	SUBST	trio	group of people	et ass ëmmer eng lass, wann eise lëschtegen Trio ënnerwee ass 	TRIO1UNI3	three people considered as a unit	0.6054899096488953
tripsen	VRB	to mash	food	mir tripsen eisem Puppelchen all Mëtteg e Stéck Banann 	TRIPSEN1UNI1	to compress with violence, out of natural shape or condition	0.1438789963722229
triumphéieren	VRB	to triumph	to rejoice	triumphéier net ze fréi, du hues d'Resultat vun dengem Exame jo nach net! 	TRIUMPHEIEREN1UNI1	to express great joy	0.6462165117263794
Trivialitéit	SUBST	triviality	lack of seriousness	dee Film ass vun enger Trivialitéit sonnergläichen! 	TRIVIALITEIT1UNI1	the quality of being unimportant and petty or frivolous	0.45263636112213135
Trommel	SUBST	drum	in a washing machine	an d'Trommel vun eiser Wäschmaschinn gi siwe Kilo (Wäsch) 	TROMMEL1UNI1	a cylindrical metal container used for shipping or storage of liquids	0.19668683409690857
Trommel	SUBST	drum	cylinder	wéckel de Schlauch erëm uerdentlech op d'Trommel , wann s de fäerdeg bass mat nätzen! 	TROMMEL1UNI2	a bulging cylindrical shape; hollow with flat ends	0.557152271270752
Tromp	SUBST	trump	playing card	wéi d'Partie zu Enn goung, hat hie seng Trëmp nach all an der Hand 	TROMP1UNI1	a playing card in the suit that has been declared trumps	0.6628022193908691
Tromp	SUBST	trump	advantage	de Kandidat hat et eraus, fir am Interview seng Trëmp auszespillen 	TROMP1UNI2	(card games) the suit that has been declared to rank above all other suits for the duration of the hand	0.2160528600215912
trompen	VRB	to trump	to play a trump	déi Kaart däerfs de net ausspillen, du muss bekennen oder trompen ! 	TROMPEN1UNI2	play a trump	0.7963761687278748
Trompett	SUBST	trumpet	instrument	meng Schwëster spillt Trompett an ech Trombonn 	TROMPETT1UNI1	a brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves	0.5208398699760437
Troun	SUBST	throne	chair	nëmme bei feierleche Geleeënheete sëtzt de Kinnek op sengem Troun 	TROUN1UNI1	the chair of state for a monarch, bishop, etc.	0.36953139305114746
Troun	SUBST	throne	sovereign power	eisen aktuelle Kinnek koum mat zwanzeg Joer op den Troun 	TROUN1UNI2	the position and power of an exalted person (a sovereign or bishop) who is entitled to sit in a chair of state on ceremonial occasions	0.5209193825721741
Troun	SUBST	throne	toilet	hie sëtzt um Troun , d'Zeitung ze liesen! 	TROUN1UNI3	a plumbing fixture for defecation and urination	0.6477400660514832
Trüff	SUBST	truffle	fungus	Schwäi gi speziell dresséiert, fir Trüffen ze sichen 	TRUFF1UNI1	any of various highly prized edible subterranean fungi of the genus Tuber; grow naturally in southwestern Europe	0.5557767152786255
Trüff	SUBST	truffle	sweet	eise Pâtissier mécht déi bescht Trüffen ! 	TRUFF1UNI2	creamy chocolate candy	0.2339741587638855
Trupp	SUBST	troupe	theatre company	deen Acteur huet schonn an e puer bekannten Truppe matgespillt 	TRUPP1UNI1	organization of performers and associated personnel (especially theatrical)	0.6964361071586609
Tschadderin	SUBST	Chadian	female	meng bescht Frëndin ass Tschadderin 	TSCHADDERIN1UNI1	a native or inhabitant of Chad	0.24729400873184204
Tschechin	SUBST	Czech	female	meng bescht Frëndin ass Tschechin 	TSCHECHIN1UNI1	a native of inhabitant of the Czech Republic	0.2875160276889801
Tüb	SUBST	tube	container	ech muss an der Apdikt Zanpasta kafen, mäin Tüb ass eidel 	TUB1UNI1	a hollow cylindrical shape	0.4032014310359955
Tüb	SUBST	tube	content	ech hu Mayonnaise esou gär, ech kéint eng ganz Tüb op een Teller Fritte maachen 	TUB1UNI2	a hollow cylindrical shape	0.16626331210136414
tuckeren	VRB	to chug	to drive slowly	mir si gemittlech mat eisem Oldtimer iwwer Land getuckert 	TUCKEREN1UNI1	make a dull, explosive sound	0.1799488216638565
Tuneesierin	SUBST	Tunisian	female	meng bescht Frëndin ass Tuneesierin 	TUNEESIERIN1UNI1	a native or inhabitant of Tunisia	0.2578619718551636
Tunique	SUBST	tunic	clothing	an der Vakanz hunn ech mer um Maart eng schéi faarweg Tunique kaaft 	TUNIQUE1UNI1	any of a variety of loose fitting cloaks extending to the hips or knees	0.484672874212265
Tunique	SUBST	alb	of first communicant, of altar boy	an eiser Por kréien d'Kommiounskanner Tuniquë gestallt 	TUNIQUE1UNI2	a white linen liturgical vestment with sleeves; worn by priests	0.36768868565559387
tuppen	VRB	to knock	for attention	maach d'Televisioun méi lues, iwwer eis tuppt den Noper schonn! 	TUPPEN1UNI3	deliver a sharp blow or push :	0.15563534200191498
tuppen	VRB	to bounce	a ball	d'Spillerin muss iwwerem Lafen de Ball tuppe loossen 	TUPPEN1UNI4	hit something so that it bounces	0.3701631724834442
tuppen	VRB	to stamp	one's feet	d'Kanner hu vu Begeeschterung mat de Féiss getuppt 	TUPPEN1UNI5	destroy or extinguish as if by stamping with the foot	0.41735726594924927
Turbot	SUBST	turbot	animal	fir sech ze tarnen, passt den Turbot seng Faarf dem Buedem un 	TURBOT1UNI1	a large brownish European flatfish	0.30055785179138184
Turbot	SUBST	turbot	food	de Kach huet den Turbot pochéiert a mat Péiterséileg garnéiert 	TURBOT1UNI2	flesh of a large European flatfish	0.28202223777770996
Turkmeenin	SUBST	Turkmen	female	meng bescht Frëndin ass Turkmeenin 	TURKMEENIN1UNI1	a member of a Turkic people living in Turkmenistan and neighboring areas	0.26444005966186523
Turnéier	SUBST	tournament	sports competition	déi jonk Tennisspillerin huet hiren éischten Turnéier gewonnen 	TURNEIER1UNI1	a sporting competition in which contestants play a series of games to decide the winner	0.6731429696083069
Turnéier	SUBST	tournament	in the Middle Ages	am Mëttelalter hunn d'Ritter sech am Turnéier matenee gemooss 	TURNEIER1UNI2	a series of jousts between knights contesting for a prize	0.2968776822090149
Turnen	SUBST	gymnastics	sport	d'Turnen ass eng beléift olympesch Disziplin 	TURNEN2UNI2	a sport that involves exercises intended to display strength and balance and agility	0.5426112413406372
Turnsall	SUBST	gym	gymnasium	a ville Schoule gëtt den Turnsall och als Festsall benotzt 	TURNSALL1UNI1	athletic facility equipped for sports or physical training	0.6756285429000854
Tusch	SUBST	flourish	fanfare	den Éieregaascht krut en Tusch geblosen 	TUSCH1UNI1	a showy gesture	0.3783906102180481
Tut	SUBST	horn	on vehicle	d'Tut vun eisem neien Auto huet schonn no zwee Méint net méi funktionéiert 	TUT2UNI1	a device on an automobile for making a warning noise	0.4622538387775421
Tut	SUBST	bag	paper, plastic	d'Maartfra huet d'Äppel an eng Tut gemaach 	TUT3UNI1	a portable rectangular container for carrying clothes	0.3428921103477478
Tut	SUBST	bag	content	mir hu gëschter virun der Televisioun eng ganz Tut Chipse beienee giess 	TUT3UNI2	the quantity of game taken in a particular period (usually by one person)	0.15703029930591583
tuten	VRB	to beep	one's horn	mäi Papp tut all Automobilist, deen him net séier genuch aus de Féiss kënnt 	TUTEN1UNI1	make a loud noise	0.3468870520591736
Tuteur	SUBST	tutor	supervising teacher	dee Chercheur war mäin Tuteur wärend mengem Studium 	TUTEUR1UNI2	a person who gives private instruction (as in singing, acting, etc.)	0.3967333137989044
Typ	SUBST	type	person	deng Frëndin schéngt méi den intellektuellen Typ ze sinn 	TYP1UNI1	a person of a specified kind (usually with many eccentricities)	0.4254748523235321
Typ	SUBST	type	category	d'Transportfirma huet zéng nei Camione vun deem selwechten Typ bestallt 	TYP1UNI2	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	0.38484427332878113
ubaken	VRB	to stick	to a pan, to a dish	maach genuch Botter an d'Form, soss béckt de Kuch un ! 	UBAKEN1UNI1	pierce or penetrate or puncture with something pointed	0.2878003716468811
ubannen	VRB	to tie	with a cord	ëm dës Zäit ginn d'Riewen an de Wéngerten ugebonnen 	UBANNEN1UNI2	fasten or secure with a rope, string, or cord	0.3193289041519165
Ubau	SUBST	extension	annexe	d'Gemeng huet d'Konstruktioun vum Ubau hanner eisem Haus geneemegt 	UBAU1UNI1	an addition that extends a main building	0.348493754863739
ubauen	VRB	to cultivate	plants, crops	de Landwirtschaftsministère hätt gär, datt an den nächste Jore méi Biogeméis ugebaut gëtt 	UBAUEN1UNI1	prepare for crops	0.663731038570404
ubauen	VRB	to build	as an extension	mir kruten d'Geneemegung vun der Gemeng, fir eng Garage un d'Haus unzebauen 	UBAUEN1UNI2	build or establish something abstract	0.2977783977985382
üben	VRB	to practise	to work on	ech hu jorelaang um Piano misse Gammen üben 	UBEN1UNI1	carry out or practice; as of jobs and professions	0.2761833965778351
ubidden	VRB	to offer	for acceptance or rejection	de jonke Mann huet enger eelerer Damm seng Plaz ugebueden 	UBIDDEN1UNI1	present for acceptance or rejection	0.7356150150299072
ubrennen	VRB	to burn	when cooking	looss d'Gromperen net erëm ubrennen ! 	UBRENNEN1UNI1	cause to burn or combust	0.31616678833961487
ubroden	VRB	to seal	meat	huel net ze vill Fett, fir d'Fleesch unzebroden 	UBRODEN1UNI1	hunt seals	0.2868640124797821
Übung	SUBST	practice	training	fir déi Technik ze léieren, brauch ee vill Übung 	UBUNG1UNI1	systematic training by multiple repetitions	0.5310812592506409
Übung	SUBST	exercise	physical	bei dëser Übung mussen d'Bee ganz ausgestreckt ginn 	UBUNG1UNI3	the act of using	0.26699966192245483
Uecht	SUBST	to notice	to become aware of	hues du net an Uecht geholl, datt d'Hausdier opstoung? 	UECHT1UNI2	the act of noticing or paying attention	0.4785894751548767
uechten	VRB	to respect	to hold in high regard	Paschtéier a Schoulmeeschtere goufe fréier méi geuecht ewéi haut 	UECHTEN1UNI1	regard highly; think much of	0.6780997514724731
Ueleg	SUBST	oil	lubricant	kuck no, ob nach genuch Ueleg am Motor ass! 	UELEG1UNI1	a dark oil consisting mainly of hydrocarbons	0.436090350151062
Ueleg	SUBST	oil	food	ech wollt eng Vinaigrette maachen, mee et ass keen Ueleg méi do 	UELEG1UNI2	any of a group of liquid edible fats that are obtained from plants	0.3689833879470825
Ueleg	SUBST	oil	raw material	an där Regioun gëtt no Ueleg gebuert 	UELEG1UNI3	any of a group of liquid edible fats that are obtained from plants	0.26386234164237976
Uerden	SUBST	medal	decoration	den Offizéier hat eng Abberzuel Uerden u senger Uniform 	UERDEN1UNI2	an award for winning a championship or commemorating some other event	0.310237854719162
uerdentlech	ADJ	good	substantial	op der Kiermes hunn ech mer eng uerdentlech Portioun Fritte geleescht! 	UERDENTLECH1UNI5	thorough	0.4881039559841156
uerdentlech	ADJ	ordinary	regular	dëst Joer hate mer niewent der uerdentlecher Generalversammlung och nach eng ausseruerdentlech 	UERDENTLECH1UNI8	lacking special distinction, rank, or status; commonly encountered	0.2016737461090088
Uerder	SUBST	order	instruction	de Generol huet dem Majouer (den) Uerder ginn, d'Stad unzegräifen 	UERDER1UNI1	a body of rules followed by an assembly	0.3390847444534302
Uerdnung	SUBST	order	proper arrangement	dee Chaot bréngt et net fäerdeg, Uerdnung a sengem Büro ze halen 	UERDNUNG1UNI1	logical or comprehensible arrangement of separate elements	0.5845403671264648
uerg	ADJ	mean	disagreeable	Kanner mat uergen Eltere sinn net ze beneiden 	UERG1UNI2	excellent	0.23364906013011932
Uergel	SUBST	organ	instrument	d'Uergel an der Kierch ass verstëmmt 	UERGEL1UNI1	a free-reed instrument in which air is forced through the reeds by bellows	0.5126020908355713
Uewen	SUBST	oven	for food	an enger hallwer Stonn musse mer de Gratin aus dem Uewen huelen 	UEWEN2UNI2	kitchen appliance used for baking or roasting	0.24122484028339386
Ufank	SUBST	start	moment	fir den Ufank vun de Solde waren d'Kleederbutteker voller Leit 	UFANK1UNI1	a sudden involuntary movement	0.2728196084499359
Ufank	SUBST	start	place	am Ufank vun dësem Spadséierwee geet et direkt géi biergop 	UFANK1UNI2	the beginning of anything	0.28040802478790283
ufänken	VRB	to light	to ignite	géi e puer dier Äscht sichen, fir d'Feier unzefänken ! 	UFANKEN1UNI2	cause to start burning; subject to fire or great heat	0.558799684047699
ufänken	VRB	to start	at a certain moment	d'Schoul fänkt ëm aacht Auer un 	UFANKEN1UNI3	have a beginning, in a temporal, spatial, or evaluative sense	0.3499228060245514
ufänken	VRB	to start	work, an activity	hien huet an der ënneschter Karriär bei der Post ugefaangen (mat schaffen) 	UFANKEN1UNI4	begin work or acting in a certain capacity, office or job	0.5644952058792114
ufänken	VRB	to start	at a certain place	wou fänkt Ären Terrain un ? 	UFANKEN1UNI8	begin work or acting in a certain capacity, office or job	0.273018479347229
ufeieren	VRB	to cheer	to encourage	mir ginn e Sonndeg op de Fussballsterrain, fir eis Ekipp unzefeieren 	UFEIEREN1UNI1	give encouragement to	0.5929204821586609
ufillen	VRB	to feel	to the touch	dee Mantel ass zwar schéin, mee e fillt sech rau un 	UFILLEN1UNI1	examine by touch	0.4046576917171478
ufillen	VRB	to feel	to give a sensation	meng Glidder fille sech haut ganz schwéier un 	UFILLEN1UNI2	grope or feel in search of something	0.4437122046947479
Uganderin	SUBST	Ugandan	female	meng bescht Frëndin ass Uganderin 	UGANDERIN1UNI1	a native or inhabitant of Uganda	0.2917936444282532
ugebaut	ADJ	attached	building	eist Haus ass nëmmen op enger Säit ugebaut 	UGEBAUT1UNI1	used of buildings joined by common sidewalls	0.4947892725467682
Ugeklot	SUBST	accused	female	déi jonk Ugeklot gëtt vun enger renomméierter Affekotin verteidegt 	UGEKLOT1UNI1	a defendant in a criminal proceeding	0.16449984908103943
ugesinn	VRB	to see	on somebody's face, in somebody's attitude	et gesäit een der d'Middegkeet un 	UGESINN1UNI1	see and understand, have a good eye	0.29191458225250244
ugesinn	VRB	to look	to seem	d'Wieder gesäit sech haut relativ gutt un 	UGESINN1UNI3	give a certain impression or have a certain outward aspect	0.4425834119319916
ugespaant	ADJ	tight	difficult	wéinst der Rezessioun ass d'Situatioun um Aarbechtsmaart ugespaant 	UGESPAANT1UNI1	exasperatingly difficult to handle or circumvent	0.4549979567527771
ugespaant	ADJ	tense	stressed	firwat bass de an der Lescht ëmmer esou ugespaant ? 	UGESPAANT1UNI2	in or of a state of physical or nervous tension	0.4455893933773041
ugoen	VRB	to tackle	a subject, a difficulty	hien ass dee Sujet ganz kompetent ugaangen 	UGOEN1UNI1	accept as a challenge	0.32337674498558044
ugoen	VRB	to start	at a certain moment	ech weess net méi genee, ëm wéi vill Auer de Concert ugeet 	UGOEN1UNI10	have a beginning, in a temporal, spatial, or evaluative sense	0.3499228060245514
ugoen	VRB	to start	at a certain place	wou geet Ären Terrain un ? 	UGOEN1UNI12	begin work or acting in a certain capacity, office or job	0.273018479347229
ugoen	VRB	to bolt	horse	d'Päerd sinn dem Bauer ugaangen 	UGOEN1UNI13	secure or lock with a bolt	0.19029375910758972
ugoen	VRB	to catch	fire	d'Feier geet net un , d'Holz ass ze fiicht 	UGOEN1UNI7	start burning	0.6032309532165527
ugräifen	VRB	to attack	to assault, to assail	dat Land huet säin Noper ouni Krichserklärung ugegraff 	UGRAIFEN1UNI1	attack someone physically or emotionally	0.5630038380622864
ugräifen	VRB	to attack	to criticize	dem Riedner seng Argumenter sinn an der Press ugegraff ginn 	UGRAIFEN1UNI2	attack in speech or writing	0.36492255330085754
ugräifen	VRB	to attack	physically	déi géigneresch Ekipp huet onerwaart ugegraff 	UGRAIFEN1UNI5	attack someone physically or emotionally	0.3497711420059204
Ugrëff	SUBST	attack	military	dee Staat plangt scho laang e militäreschen Ugrëff op säin Nopeschland 	UGREFF1UNI1	(military) an offensive against an enemy (using weapons)	0.4633261561393738
Ugrëff	SUBST	attack	criticism	am Walkampf kënnt et ëmmer erëm zu perséinlechen Ugrëff géint eenzel Kandidaten 	UGREFF1UNI2	strong criticism	0.7125605940818787
Ugrëff	SUBST	to attack	a task, a difficulty	et ass Zäit, déi Reform an Ugrëff ze huelen 	UGREFF1UNI3	ideas or actions intended to deal with a problem or situation	0.37583550810813904
ukéieren	VRB	to start	an engine	mir kruten deen alen Trakter bal net méi ugekéiert 	UKEIEREN1UNI1	set in motion, cause to start	0.30028319358825684
ukënnegen	VRB	to announce	beforehand	d'Fiduciaire huet d'Astellung vun neiem Personal ugekënnegt 	UKENNEGEN1UNI1	foreshadow or presage	0.5356539487838745
Ukënnegung	SUBST	announcement	of a future event	bis elo ass et just bei der Ukënnegung vu sengem Récktrëtt bliwwen 	UKENNEGUNG1UNI1	a public statement containing information about an event that has happened or is going to happen	0.5487105250358582
Uklo	SUBST	charge	in court	et steet nach net fest, ob et zu enger Uklo géint de Beschëllegte kënnt 	UKLO1UNI2	(criminal law) a pleading describing some wrong or offense	0.5034937858581543
ukloen	VRB	to charge	with a crime	de Parquet huet hie wéinst Mord ugeklot 	UKLOEN1UNI1	file a formal charge against	0.5068262815475464
ukommen	VRB	to arrive	at a destination	et dauert zwee Deeg, bis de Bréif ukënnt 	UKOMMEN1UNI1	reach a destination; arrive by movement or progress	0.5331710577011108
Ukrainerin	SUBST	Ukrainian	female	meng bescht Frëndin ass Ukrainerin 	UKRAINERIN1UNI1	the Slavic language spoken in the Ukraine	0.15601658821105957
ukräizen	VRB	to tick	to mark as correct	wat hues du bei der zweeter Fro vum Questionnaire ugekräizt ? 	UKRAIZEN1UNI1	put a check mark on or near or next to	0.5094584226608276
Ulass	SUBST	occasion	circumstance	mir brauche kee speziellen Ulass , fir eng Fläsch Schampes opzemaachen 	ULASS1UNI1	an opportunity to do something	0.37665095925331116
uleeën	VRB	to establish	a file, a collection	d'Doktere musse fir all Patient en Dossier uleeën 	ULEEEN1UNI1	use as a basis for; found on	0.27139464020729065
uleeën	VRB	to dock	ship	d'Schëff huet ugeluecht an d'Passagéier sinn u Land gaangen 	ULEEEN1UNI4	come into dock	0.44875696301460266
uleeën	VRB	to proceed	to go about doing something	hien huet sech richteg ugeluecht , fir un e Verméigen ze kommen 	ULEEEN1UNI7	move ahead; travel onward in time or space	0.3426048159599304
uléieren	VRB	to train	in a new job	hie gouf am Betrib ugeléiert an huet sech bis zum Viraarbechter eropgeschafft 	ULEIEREN1UNI1	undergo training or instruction in preparation for a particular role, function, or profession	0.3201380670070648
ultimativ	ADJ	ultimate	best	mäi Brudder huet sech den ultimativen Handy kaaft 	ULTIMATIV1UNI2	furthest or highest in degree or order; utmost or extreme	0.14222463965415955
Ultraschall	SUBST	ultrasound	ultrasonic echolocation	d'Fliedermais orientéieren sech mat Ultraschall 	ULTRASCHALL1UNI1	using the reflections of high-frequency sound waves to construct an image of a body organ (a sonogram); commonly used to observe fetal growth or study bodily organs	0.44731301069259644
Uluecht	SUBST	approach	to a problem	mat der richteger Uluecht kann ee liicht Geld verdéngen 	ULUECHT1UNI1	ideas or actions intended to deal with a problem or situation	0.518535315990448
Uluecht	SUBST	way	behaviour	meng Elteren erreeche mat hirer Uluecht , datt de Besuch sech wuel fillt 	ULUECHT1UNI2	a course of conduct	0.4375200867652893
umaachen	VRB	to light	to ignite	nom Iesse maachen ech ëmmer eng Zigarett un 	UMAACHEN1UNI3	cause to start burning; subject to fire or great heat	0.558799684047699
umaachen	VRB	to refine	(spirits) with flavouring ingredients	bei eis doheem ginn nach ëmmer Drëppen ugemaach 	UMAACHEN1UNI4	attenuate or reduce in vigor, strength, or validity by polishing or purifying	0.20316383242607117
Umeldung	SUBST	registration	of a person	fir d'Umeldung vun engem Puppelchen huet een zéng Deeg Zäit 	UMELDUNG1UNI1	the body of people (such as students) who register or enroll at the same time	0.2624402344226837
Umeldung	SUBST	application	confirmation of participation	mir hunn d'Konferenz missen ofsoen, well mer net genuch Umeldungen haten 	UMELDUNG1UNI3	a verbal or written request for assistance or employment or admission to a school	0.31728121638298035
Umeldung	SUBST	application	document confirming participation	am Sekretariat fannen se de Classeur mat den Umeldungen net méi erëm! 	UMELDUNG1UNI4	a verbal or written request for assistance or employment or admission to a school	0.4209609925746918
Umeldung	SUBST	registration	of a vehicle	fir d'Umeldung vun Ärem Auto musst Dir dëse Formulaire ausfëllen 	UMELDUNG1UNI6	a document certifying an act of registering	0.1987641453742981
umellen	VRB	to register	on an official list	de Papp ass ganz houfereg seng Zwillingen op d'Gemeng umelle gaangen 	UMELLEN1UNI1	be aware of	0.2532901465892792
umellen	VRB	to announce	a visit	de Reesender huet sech fir den 2. Januar ugemellt 	UMELLEN1UNI4	foreshadow or presage	0.21307134628295898
umellen	VRB	to register	a vehicle	esoulaang s de däin neien Auto net ugemellt hues , däerfs de net dermat fueren! 	UMELLEN1UNI5	be aware of	0.15218272805213928
Undeel	SUBST	share	percentage	bei der weltwäiter Stroumproduktioun ass den Undeel u Sonnenenergie nach minimal 	UNDEEL1UNI1	the allotment of some amount by dividing something	0.2909243404865265
Undeel	SUBST	share	of a property	wéi mir eisen Terrain verkaaft hunn, hunn ech zu Gonschte vu mengem Neveu op mäin Undeel verzicht 	UNDEEL1UNI2	assets belonging to or due to or contributed by an individual person or group	0.4272538423538208
undoen	VRB	to dress	to clothe	de Papp huet d'Kanner gutt waarm ugedoen 	UNDOEN1UNI2	provide with clothes or put clothes on	0.6215095520019531
undreiwen	VRB	to drive	to set in motion	d'Baach dreift d'Millerad un 	UNDREIWEN1UNI2	cause someone or something to move by driving	0.5348494052886963
uneegnen	VRB	to acquire	knowledge, skills	d'Employéë musse reegelméisseg Formatioune maachen, fir sech nei Kompetenzen unzëeegnen 	UNEEGNEN1UNI1	gain knowledge or skills	0.705863356590271
uneneegeroden	VRB	to clash	verbally	um Geriicht sinn d'Affekotin an de Riichter uneneegeroden 	UNENEEGERODEN1UNI2	disagree violently	0.37463855743408203
unerkennen	VRB	to recognize	to appreciate	mir wënschen eis, datt eis Aarbecht vun der Direktioun unerkannt gëtt 	UNERKENNEN1UNI3	show approval or appreciation of	0.48896947503089905
unerkennen	VRB	to acknowledge	to accept legitimacy	de Mann huet d'Kand (als säint) mussen unerkennen 	UNERKENNEN1UNI5	accept (someone) to be what is claimed or accept his power and authority	0.6718460321426392
Unerkennung	SUBST	recognition	official acknowledgement	d'Privatbeamte bestinn op d'Unerkennung vun hire Rechter 	UNERKENNUNG1UNI1	the state or quality of being recognized or acknowledged	0.5413532257080078
Unerkennung	SUBST	recognition	appreciation	all d'Mataarbechterinnen an d'Mataarbechter verdéngen eis Unerkennung 	UNERKENNUNG1UNI2	approval	0.487848699092865
Ungarin	SUBST	Hungarian	female	meng bescht Frëndin ass Ungarin 	UNGARIN1UNI1	a native or inhabitant of Hungary	0.27240103483200073
unhalen	VRB	to stop	to keep from moving	d'Police huet bei enger Kontroll all Auto ugehalen 	UNHALEN1UNI1	come to a halt, stop moving	0.4252281188964844
unhalen	VRB	to last	to continue	wéi et schéngt, soll dat schlecht Wieder nach e puer Deeg unhalen 	UNHALEN1UNI4	continue to live through hardship or adversity	0.37825262546539307
unhéieren	VRB	to sound	to appear to be	säi Laachen héiert sech gekënschtelt un 	UNHEIEREN1UNI2	appear in a certain way	0.43375200033187866
unhiewen	VRB	to raise	to increase	beim Debat op der Televisioun goung et ëm d'Fro, ob de Mindestloun soll ugehuewe ginn 	UNHIEWEN1UNI2	increase	0.8616428971290588
unhuelen	VRB	to accept	to receive	den Nopeschbouf wollt keng Sue fir seng Hëllef unhuelen 	UNHUELEN1UNI1	receive willingly something given or offered	0.6131566762924194
unhuelen	VRB	to admit	to accept	fir déi Sektioun ginn all Joer nëmmen 20 Kandidate ugeholl 	UNHUELEN1UNI15	admit into a group or community	0.4983833134174347
