lemma,pos,en_word,en_definition,de_word,de_definition,fr_word,fr_definition,sentence,code,wn_definition_en,confidence_en,wn_definition_de,confidence_de,wn_definition_fr,confidence_fr,wn_definition,definition_language,confidence,lux_definition,gloss_with_example,gloss_without_example
zeréckbréngen,VRB,to return,,zurückbringen,,rapporter,rendre,du muss mer dat Buch onbedéngt virum Weekend zeréckbréngen ! ,ZERECKBRENGEN1UNI1,make a return,0.7367112636566162,,,,,make a return,English,0.7367112636566162,eppes zeréck ginn; et erëm un de Besëtzer oder op déi ursprénglech Plaz schécken,"Eppes, wat ee geléint oder fortgeholl huet, erëm un déi zoustänneg Persoun oder Plaz zeréckginn; eppes zréckbréngen.",Eppes oder een erëm op déi ursprénglech Plaz oder Persoun zréckféieren; e geléinte Géigestand zréckginn oder eppes an den Ursprongszoustand restauréieren.
zeréckdreiwen,VRB,to drive back,to force to move back,zurücktreiben,,ramener,,d'Kéi sinn ausgebrach an de Bauer huet se missen zeréckdreiwen ,ZERECKDREIWEN1UNI1,,,,,force or drive back,0.7403988838195801,force or drive back,English,0.7403988838195801,zwéngen zréck ze goen oder zeréckdrängen,"eppes oder een erëm an déi ursprénglech Richtung oder op déi ursprénglech Plaz féieren oder drécken; zréckjagen/zrécklenken (z. B. Déieren, déi fortgelaf sinn)","Eppes op säin urspréngleche Stand oder Niveau zeréckbréngen oder d’Entwécklung/Verbreedung vun eppes bremsen an no hannen drécken; am Iwwerdroene Sënn: en Trend, eng Entscheedung oder en Ugrëff zréckschloen oder zréckdrängen."
zeréckkafen,VRB,to buy back,,zurückkaufen,,racheter,récupérer par un achat,hien huet sengem Papp säin Elterenhaus zeréckkaaft ,ZERECKKAFEN1UNI1,,,,,exchange or buy back for money; under threat,0.613804817199707,exchange or buy back for money; under threat,English,0.613804817199707,austauschen oder fir Suen erëmkaafen; ënner Bedroung,"Eppes, wat een fréier verkaaft oder verluer hat, erëm kafen; duerch en neie Kaf erëm an den eegene Besëtz huelen (z. B. en Haus zeréckkafen).","Eppes, dat een virdru verkaaft oder ofginn huet, erëm akafen; et erëm an den eegene Besëtz zeréckhuelen (z. B. Aktien, Wäertpabeieren oder en Objet zeréckkafen)."
zeréckweisen,VRB,to repudiate,,zurückweisen,abweisen,récuser,,du kanns meng Argumenter net pauschal zeréckweisen ,ZERECKWEISEN1UNI1,"refuse to acknowledge, ratify, or recognize as valid",0.6333972215652466,,,,,"refuse to acknowledge, ratify, or recognize as valid",English,0.6333972215652466,"Refuséieren, eppes un ze erkennen, et ze ratifizéieren oder et als gëlteg ze akzeptéieren.","Eppes of een of eng Ufro refuséieren oder ofleenen; net akzeptéieren oder ofweisen, dacks nodeems een et gepréift huet oder ouni am Detail drop anzegoen.","Eppes oder een ofleenen, net akzeptéieren oder refuséieren; eng Demande, Ufro oder Iddi zeréckschécken an domat kloer maachen, datt se net ugeholl gëtt."
zerfalen,VRB,to decay,,zerfallen,auseinanderfallen,se délabrer,,mat der Zäit zerfalen déi eidel Haiser no an no ,ZERFALEN1UNI1,fall into decay or ruin,0.7201153039932251,,,,,fall into decay or ruin,English,0.7201153039932251,an de Verfall oder an d'Ruine geroden,"- Bedeitung: ausernee falen, auserneen zerbriechen oder lues a lues zergoen; strukturell oder materiell zeréckgoen
- Am Kontext: Eidel Haiser gi net ënnerhalen a falen mat der Zäit Stéck fir Stéck auserneen (si verkommen/verfaulen).","Auserneenafalen oder a seng Eenzeldeeler zerbriechen; och am iwwerdroene Sënn: no an no ausenee goen, seng Zesummenhalt oder Struktur verléieren."
zerfatzen,VRB,to tear to shreds,,zerfetzen,,déchiqueter,,eisen Hond huet meng Strëmp zerfatzt ,ZERFATZEN1UNI1,,,in Fetzen reißen,0.6499359607696533,tear into shreds,0.813127338886261,in Fetzen reißen,German,0.6499359607696533,a Fetzen zerreissen,"Zerreißen oder auserneen zéien, sou datt eppes futti, zerrappt oder a Fiedem/Stécker geet; grob kaputtmaachen duerch zéien oder knaen.","Ausernee reißen oder auserneen zéien, sou datt eppes a vill kleng Stécker oder Sträifen zerfällt; eppes komplett futti maachen duerch staarkt Rappen oder Zéien."
zerschneiden,VRB,to cut up,,zerschneiden,in Stücke,couper,en morceaux,"zerschneit deng al Kreditkaart, ier s de se ewechgehäis! ",ZERSCHNEIDEN1UNI1,,,,,cut into pieces,0.642410397529602,cut into pieces,English,0.642410397529602,an Stécker schneiden,Mat engem schaarfen Objet a Stécker schneiden; eppes gezielt a méi kleng Deeler zerleeën.,Mat engem spatzegen Objet a méi Deeler schnéiden; eppes an Stécker schneiden oder duerchschneiden.
zerstoussen,VRB,to crush,to break into small pieces,zerstoßen,,piler,,fir dëse Cocktail muss de d'Äis zerstoussen ,ZERSTOUSSEN1UNI1,break into small pieces,0.8599405288696289,,,,,break into small pieces,English,0.8599405288696289,an kleng Stécker briechen,mat Kraaft a Klengstécker oder Pudder zerdrécken; eppes duerch Drock oder Schloen auserneen maachen (z. B. Äis mat engem Stoussstaf kleng maachen),"Mat Kraaft eppes auserneen drécken oder kleng maachen, bis et a Stécker oder zu Pudder zerfällt; intensiv zerdrécken oder zermaalen (z. B. Kräider am Mörser zerstoussen)."
zesummefaassen,VRB,to summarize,,zusammenfassen,,résumer,,de Sekretär huet den Debat an e puer Sätz zesummegefaasst ,ZESUMMEFAASSEN1UNI2,be a summary of,0.7813414931297302,eine Zusammenfassung (von) machen,0.7331361770629883,,,be a summary of,English,0.7813414931297302,eng kuerz Iwwersiicht vun eppes sinn,Eppes kuerz a präzis noerzielen oder d’Haaptpunkten aus enger méi laanger Ausféierung zesummendrécken; eng Iwwersiicht ginn.,Eppes a kuerzer Form oder an Haaptpunkte virgestallt; d’Essenz aus verschiddenen Informatiounen oder Iddien zesummebréngen an op den Nenner bréngen.
zesummelafen,VRB,to gather,,zusammenlaufen,herbeiströmen,s'attrouper,,"d'Fra huet esou haart ëm Hëllef geruff, datt d'Leit op der Gaass zesummegelaf sinn ",ZESUMMELAFEN1UNI2,get people together,0.628203809261322,,,,,get people together,English,0.628203809261322,Leit zesummen kréien,"Schnell aus verschiddene Richtungen op eng Plaz zesummekommen, besonnesch als Reaktioun op eppes Ongewéinleches oder en Opruff; sech an enger Grupp zesummendrécken.","Zesummelafen heescht vill verschidden Elementer oder Aspekter zesumme vermëschen, sou datt se sech ouni kloer Trennlinne iwwerdecken oder anenee verlafen; et kann och bedeiten, datt Grenzen oder Differenzen tëscht Saachen onkloer ginn."
Zesummestellung,SUBST,composition,,Zusammenstellung,Struktur,composition,,de Vott fir d'Zesummestellung vum Schäfferot war unanime ,ZESUMMESTELLUNG1UNI1,the way in which someone or something is composed,0.695436418056488,,,the way in which someone or something is composed,0.695436418056488,the way in which someone or something is composed,English,0.695436418056488,"D’Aart a Weis, wéi een oder eppes opgebaut ass","d’Forméierung oder d’Zesummesetzen vun enger Eenheet oder Grupp (z. B. eng Regierung, en Team), also d’Kompositioun resp. d’Opstellung vun de Membere vun där Grupp.","D’Zesummestellung ass d’Aktioun oder de Prozess, verschidde Saachen, Donnéeën oder Elementer zesummenzedroen an se zu engem kohärente Ganzt ze organiséieren oder opzestellen; och d’Resultat vun deem Prozess (eng Kompilatioun oder Zesummefaassung)."
zillen,ADJ,tiled,,aus Ziegel,aus Dachziegeln,en tuiles,,mir hätte gär en zillen Daach op eist neit Haus ,ZILLEN2UNI2,covered or furnished with tiles,0.662641704082489,,,covered or furnished with tiles,0.662641704082489,covered or furnished with tiles,English,0.662641704082489,mat Plättercher bedeckt oder domat ausstafféiert,Zillen bedeit aus Leem gebrannt Zillen/Steen (Zille) betreffend; am Kontext “en zillen Daach” heescht et e Daach aus Zilleplacken (Dachziegel) maachen oder mat Zillen bedecken.,"- Verb (regional/sproochleche Variant): mat enger Zill oder engem klengen Boot iwwer Waasser fueren; en Zilleboot bedreiwen oder sech domat iwwersetzen.  
- Och: eppes mat enger Zill transportéieren oder iwwersetzen."
Zilscheif,SUBST,target,mark to shoot at,Zielscheibe,,cible,de tir,"wat wette mer, datt ech d'Mëtt vun der Zilscheif geroden? ",ZILSCHEIF1UNI1,a reference point to shoot at,0.6473532915115356,,,a reference point to shoot at,0.6473532915115356,a reference point to shoot at,English,0.6473532915115356,"e Referenzpunkt, op deen ee schéisst","Ronn Zilfläch mat konzentrësche Réng, op déi geschoss oder geheit gëtt, fir Präzisioun ze moossen; d’“Bull’s Eye” ass d’Mëtt vun der Zilscheif.","Eng Schëff oder Plattform, déi als Zil beim Schéissen, Béi- a Bouschëssen oder an anere Präzisiounssportaarten benotzt gëtt; am Iwwerdroene kann et och déi markéiert Fläch oder d’Scheif mat Kräizer/Réng sinn, op déi ee viséiert."
Zivilpersoun,SUBST,civilian,,Zivilperson,,civil,personne civile,Zivilpersounen däerfen nëmme mat enger spezieller Geneemegung an d'Kasär eran ,ZIVILPERSOUN1UNI1,a nonmilitary citizen,0.6368610262870789,,,,,a nonmilitary citizen,English,0.6368610262870789,"e Bierger, dee net zur Arméi gehéiert","Eng Persoun, déi net dem Militär oder enger anerer uniforméierter oder staatlecher Sécherheetsstruktur ugehaart; e normale Bierger ouni militäresch Funktioun.","Eng Persoun, déi net zum Militär oder zu bewaffnete Servicer gehéiert, also e Bierger am Zivil, besonnesch am Kontext vu Krich oder Sécherheetsaspekter."
Zölibat,SUBST,celibacy,,Zölibat,,célibat,ecclésiastique,"du bass der jo bewosst, wat den Zölibat fir däi Liewe bedeit! ",ZOLIBAT1UNI1,abstaining from sexual relations (as because of religious vows),0.6358539462089539,,,abstaining from sexual relations (as because of religious vows),0.6358538866043091,abstaining from sexual relations (as because of religious vows),English,0.6358539462089539,sech vum Geschlechtsverkéier enthalen (zum Beispill wéinst reliéise Gelübder),"Religiéist Verspriechen, kee sexuellt a kee bestuet Liewe ze féieren; besonnesch bei katholike Geeschtlechen d’Verpflichtung, net ze bestueden an enthaltsam ze liewen.","Kirchleche Gelübd, besonnesch bei kathoulesche Geeschtlechen, fräiwëlleg a komplett op Bestietnes a sexuell Bezéiungen ze verzichten, fir sech ganz dem reliéise Déngscht ze widmen."
zolidd,ADJ,strong,,solide,"robust, stark",solide,"robuste, fort, costaud","fir duerch dës Dall ze kommen, brauchs de méi eng zolidd Buermaschinn ",ZOLIDD1UNI1,strong and sure,0.7578927278518677,,,,,strong and sure,English,0.7578927278518677,staark a zouverlässeg,"Beschreift eppes staarkt, stabilt an zouverlässegt, dat gutt hält a net séier futti geet.","Adjektiv: beschreift eppes dat fest, staark, haltbar a qualitativ gutt ass; och am Sënn vu vertrauenswierdeg oder zouverlässeg (z. B. eng zolidd Aarbecht, eng zolidd Struktur)."
zourechnen,VRB,to attribute to,,zurechnen,,attribuer à,"classer parmi, compter parmi",d'Eidechse ginn de Reptilien zougerechent ,ZOURECHNEN1UNI1,,,zuschreiben oder anrechnen,0.7316434383392334,,,zuschreiben oder anrechnen,German,0.7316434383392334,zouschreiwen oder ugerechent ginn,zouriichten heescht eppes enger bestëmmter Kategorie oder Grupp zielen oder attribuéieren; eppes offiziell als Deel vun engem Grupp oder enger Klass ugesinn (z. B. Déieren enger Klass zourechnen).,Eppes enger Persoun oder enger Kategorie mathëllen/beizielen; engem eppes uschreiwen oder als Deel dovu behandelen (z. B. Käschten engem Projet zourechnen).
zouschécken,VRB,to send,"to post, to transmit",zusenden,,envoyer à,expédier à,"wann Dir eis Är Adress gitt, schécke mer Iech eise Katalog gratis zou ",ZOUSCHECKEN1UNI1,,,einliefern; zustellen lassen,0.7899820804595947,,,einliefern; zustellen lassen,German,0.7899820804595947,anliwweren; liwwere loossen,"eppes un eng Persoun/Adress ofschécken oder noféieren, sou datt et bei där Persoun ukënnt; eppes per Post, E‑Mail oder anescht weiderleeden an ofschléissend “zou” schécken (z. B. en Dossier, e Katalog, Informatiounen)","Eppes per Post, E-Mail oder anescht elektronescht Mëttel un eng Persoun oder eng Adress schécken; ofschécken, fortschécken."
zouzéien,VRB,to darken,,zuziehen,sich verdunkeln,s'obscurcir,s'assombrir,den Himmel zitt sech zou ,ZOUZEIEN1UNI3,become dark or darker,0.734866201877594,,,,,become dark or darker,English,0.734866201877594,donkel ginn oder méi donkel ginn,"Zouzéien heescht sech zoumaachen oder zougoen; am Beispill bedeit et, datt de Himmel sech zouzitt, also mat Wolleke dicht gëtt an et net méi opkläert.","Zouzéien bedeit eng Entscheedung, e Plang oder eng Aktivitéit ofsoen oder ofbriechen; eppes annuléieren oder net méi duerchféieren."
Zukunft,SUBST,future,time to come,Zukunft,künftiges Geschehen,avenir,temps à venir,"d'Astrologe behaapten, se kéinten d'Zukunft an de Stäre liesen ",ZUKUNFT1UNI1,the time yet to come,0.6867210865020752,,,,,the time yet to come,English,0.6867210865020752,"d'Zäit, déi nach kënnt","Déi nach net kommend Zäit; dat, wat nach geschéie wäert oder kéint geschéien.","Zäit, déi nach kënnt; d’Period nom Haitegen, an där Entwécklunge a Méiglechkeete sech nach net materialiséiert hunn, oft och als Perspektiv oder Zil fir Pläng a Visiounen ugesinn."
zukünfteg,ADJ,future,,zukünftig,,futur,à venir,d'Eltere wëlle sech e Bild vun hirem zukünftegen Eedem maachen ,ZUKUNFTEG1UNI1,,,in relativ naher Zukunft,0.7880859375,,,in relativ naher Zukunft,German,0.7880859375,an der relativ noer Zukunft,"Bezeechnet eppes, wat an der Zukunft läit oder an der Zukunft geschitt; nach net aktuell, mee kommend oder spéider.","Adjektiv, bedeitend: wat an der Zukunft läit oder fir d’Zukunft bestëmmt; op kommend Zäiten geriicht. Beispill: “zukünfteg Pläng”, “de zukünftege Chef”."
Zwangsaarbecht,SUBST,forced labour,,Zwangsarbeit,,travaux forcés,,de Verbriecher gouf deemools zu 20 Joer Zwangsaarbecht verurteelt ,ZWANGSAARBECHT1UNI1,,,"Arbeit, die unter schlechten Bedingungen unter Zwang oder als Strafe getan wird",0.6796771287918091,,,"Arbeit, die unter schlechten Bedingungen unter Zwang oder als Strafe getan wird",German,0.6796771287918091,"Aarbecht, déi ënner schlechte Konditiounen ënner Zwang oder als Strof gemaach gëtt","Form vu bestrooftem oder erzwongenem Déngscht, bei deem eng Persoun géint hiren Wëllen a schwéierer Aarbecht agesat gëtt, meeschtens als Deel vun enger Geriichts- oder staatlecher Strof.","Aarbecht, déi eng Persoun géint hiren eegene Wëllen a meeschtens ënner Drock, Drohungen oder ouni fair Bezuelung muss maachen; eng Form vu Mëssbrauch, déi d’Fräiheet an d’Grondrechter verletz."
zweiwelhaft,ADJ,doubtful,,zweifelhaft,"unsicher, fraglich",douteux,incertain,"et ass zweiwelhaft , ob hie säi Schouljoer packt ",ZWEIWELHAFT1UNI2,,,mit Unsicherheit oder Zweifel behaftet,0.6908196806907654,,,mit Unsicherheit oder Zweifel behaftet,German,0.6908196806907654,mat Onsécherheet oder Zweifelen belaascht,"Bedeitende: net sécher, onsécher oder zweefelhaf; et gëtt Zweiwel doriwwer, ob eppes richteg oder geschitt.","Beschreift eppes, wat onsécher, zweiflech oder net ganz vertrauenswierdeg ass; wou et Grënn gëtt, un der Richtegkeet oder Zouverlässegkeet ze zweiwelen."
Zwilling,SUBST,Gemini,sign of the zodiac,Zwilling,Sternzeichen,Gémeaux,signe astrologique,den Zwilling ass eent vun den zwielef Stärenzeechen ,ZWILLING1UNI2,a zodiacal constellation in the northern hemisphere between Taurus and Cancer on the ecliptic,0.642758309841156,,,a zodiacal constellation in the northern hemisphere between Taurus and Cancer on the ecliptic,0.642758309841156,a zodiacal constellation in the northern hemisphere between Taurus and Cancer on the ecliptic,English,0.642758309841156,"E Stärebild vum Déierekrees op der Nordhallefkugel, tëscht Stéier a Kriibs, op der Ekliptik.","Stéierenzeechen, dat fir Leit steet, déi tëscht dem 21. Mee an dem 21. Juni gebuer sinn; symboliséiert déi „Zwéinheet“ (déi Zwillinge) an ass mat Eegenschafte wéi Kommunikatioun, Virwëtz an Adaptabilitéit verbonnen.","Persoun déi an engem Duebelgebuert op d’Welt koum; ee vun zwee Geschwëster, déi zur selwechter Zäit gebuer ginn."
Zypern,NP,Cyprus,,Zypern,,Chypre,,ech war schonn dräimol op Zypern ,ZYPERN1UNI1,a country on the island of Cyprus; 80% of the people are of Greek origin and 20% or Turkish origin,0.6621329188346863,,,a country on the island of Cyprus; 80% of the people are of Greek origin and 20% or Turkish origin,0.6621329188346863,a country on the island of Cyprus; 80% of the people are of Greek origin and 20% or Turkish origin,English,0.6621329188346863,e Land op der Insel mam selwechten Numm; 80% vun de Leit si vu griichescher Ofstamung an 20% vu tierkescher.,"Inselstaat am östleche Mëttelmier, offiziell Republik Zypern; bekannt fir seng Plagen, antik Kultur a gedeelt griichesch‑tierkesch Geschicht.","Eng Insel- a Staat am ëstlechen Mëttelmier, offiziell Republik Zypern, bekannt fir seng antik Kultur, Stränn a gedeelt Nord-Süd Realitéit tëscht dem griicheschen an dem tierkeschen Deel."
Nonchalance,SUBST,nonchalance,,Nonchalance,,décontraction,,mat enger gewëssener Nonchalance ass si iwwer déi Kritik ewechgaangen ,NONCHALANCE1UNI1,the trait of remaining calm and seeming not to care; a casual lack of concern,0.6287316083908081,,,,,the trait of remaining calm and seeming not to care; a casual lack of concern,English,0.6287316083908081,"d’Eegenschaft, roueg ze bleiwen an den Androck ze ginn, datt engem et näischt ausmécht; eng locker Onbekëmmertheet","Onbekëmmertheet oder gelassen, liicht léiflos Astellung, bei där ee Saache net ze schwéier hëlt an ouni grouss Opreegung oder Beméiung driwwer ewechgeet.","Eng locker, gläichgëlteg oder onverfriemten Astellung, bei där een ouni grouss Opreegung oder Ustrengung reagéiert, heiansdo mat engem Touch vu gelassener Desintérêt."
rappen,VRB,to pull up,,reißen,,arracher,extraire,ech ginn an de Virgäertchen Onkraut rappen ,RAPPEN1UNI2,,,"unterbrechen, brechen oder zerstören",0.6511936187744141,,,"unterbrechen, brechen oder zerstören",German,0.6511936187744141,"ënnerbriechen, briechen oder zerstéieren",„rappen“ bedeit mat der Hand oder engem klenge Gaartwierk Onkraut oder ongewënscht Planzen aus dem Buedem erauszerappen/erauszéien; am Gaart jäten.,"- Rappen (Substantiv, männlech): klengst lëtzebuergesch Suen­eenheet (1/100 vum Frang an der fréierer Währung); och am Alldag als Verb rappen = e bëssen eppes zesummekrazen oder kleng Suen zesummesichen."
Usproch,SUBST,demand,,Anspruch,Forderung,revendication,,verschidde Schüler sinn deenen héijen Uspréch net gewuess ,USPROCH1UNI2,,,Forderung nach etwas als rechtmäßig oder fällig,0.6473351716995239,,,Forderung nach etwas als rechtmäßig oder fällig,German,0.6473351716995239,"Fuerderung op eppes, déi als rechtméisseg oder fälleg gëllt.","Usproch = Fuerderung oder Niveau vun Erwaardungen u Leeschtung; dat, wat ee vun engem/engem eppes verlaangt oder erwaart (oft héich a schwéier z’erreechen).","- Erwaardung oder Fuerderung, déi een u sech selwer oder un anerer stellt.
- Formell Fuerderung un eng Ressource oder eng Prestatioun (z. B. Usproch op Hëllef, op Congé, op eng Ierfschaft).
- Rechtleche Claim oder Titul, deen eng Persoun géintiwwer engem aneren huet."
Wirbel,SUBST,vertebra,,Wirbel,Knochen,vertèbre,,meng Groussmamm ass op de Réck gefall an huet sech e Wirbel gebrach ,WIRBEL1UNI1,one of the bony segments of the spinal column,0.6223167181015015,,,,,one of the bony segments of the spinal column,English,0.6223167181015015,eent vun de knachege Stécker vum Réckgrat,"E klenge Been- oder Knorpelsegment vun der Wirbelsail (Wirbelkierper), dee sech mat deenen anere gliddert a fir d’Stäip an d’Beweglechkeet vum Réck suergt.","- Als Numm: en Draa, Turbulenz oder Oplaf, z. B. e Loft- oder Waasserwirbel; och en Tamtam/Opreegung ronderëm eppes.
- An der Anatomie: e Wirbel ass eng Wierbel vum Réckgrat (eng vun de Schanken an der Wirbelsail)."
zerstéieren,VRB,to destroy,,zerstören,,détruire,,e schrot Äerdbiewen huet e groussen Deel vun der Stad zerstéiert ,ZERSTEIEREN1UNI1,destroy completely; damage irreparably,0.716942310333252,,,destroy completely,0.8182001113891602,destroy completely; damage irreparably,English,0.716942310333252,"ganz a gar vernichten; esou beschiedegen, datt et net méi ze reparéieren ass","zerbriechen, kaputt maachen oder komplett ruinéieren; eppes sou staark beschiedegen, datt et net méi brauchbar oder erëmzestellen ass","Eppes sou staark beschiedegen oder komplett futti maachen, datt et net méi funktionéiert oder net méi ze gebrauchen ass; eppes auserneen maachen oder ruinéieren."
zouen,ADJ,closed,,geschlossen,verschlossen,clos,,"et reent, do am beschten zoue Schong un ",ZOUEN1UNI1,not open,0.6162286400794983,,,,,not open,English,0.6162286400794983,net op,"Adjektiv/Partizip: zouen = zou (net op), zougemaach; am Beispill bedeit et waasserdicht/versigelt: “zoue Schong” = dicht/waasserdicht Schong, déi keen Waasser eraloossen.","- Adjektiv/Partizip vu „zouwen“: zougemaach, net op, net oppe stinn; verschloss.
- Verb „zouwen“: eppes zoumaachen, eppes zoudecken oder verstoppen; eng Ouverture, Täsch, Dier asw. zoukréien."
Achs,SUBST,traffic route,,Achse,Verkehrsweg,axe,voie de circulation,op der Achs Flughafen - Gare gëtt et neierdéngs eng zweet Buslinn ,ACHS1UNI3,,,,,the principal route of a transportation system,0.674006462097168,the principal route of a transportation system,English,0.674006462097168,déi Haaptstreck vun engem Verkéierssystem,"„Achs“ heescht an dësem Kontext d’Verbindungs- oder Haaptlinn tëscht zwou Punkten (hei: tëscht dem Flughafen an der Gare), also eng zentral Trajet-/Verkéierslinn, op där sech d’Verbindung organiséiert.","Achs ass eng ëmgangssproochlech Ofkierzung fir „Ach so“, déi Versteesdemech oder Liichtopginn ausdréckt; et ka jee no Toun och Iwwerraschung oder liicht ironesch Distanz vermëttelen."
Afloss,SUBST,influence,power,Einfluss,Macht,influence,pouvoir,als Member vum Verwaltungsrot huet säi Papp vill Afloss an der Firma ,AFLOSS1UNI1,,,"Macht, mit der etwas oder jemand beeinflusst oder beherrscht wird",0.7079833745956421,,,"Macht, mit der etwas oder jemand beeinflusst oder beherrscht wird",German,0.7079833745956421,"Muecht, mat där eppes oder een gepräägt oder kontrolléiert gëtt","Kraaft oder Fäegkeet, Entscheedungen oder Leit ze beaflossen; d’Ausdrock fir wéivill Gewiicht eng Persoun/Institution an engem Beräich huet.","- Oflaachung oder Auswierkung, déi eng Persoun oder e Faktor op eng aner Saach oder Persoun huet (z. B. den Afloss vun den Elteren op d’Kand).
- Finanz: zréckbezuelt Deel vun engem Prêt oder enger Schold (Amortiséierung/Ofbezuelen)."
Ammoniak,SUBST,ammonia,,Ammoniak,,ammoniac,,de schaarfe Geroch vum Ammoniak geet engem an d'Nues! ,AMMONIAK1UNI1,a water solution of ammonia,0.7285609245300293,,,,,a water solution of ammonia,English,0.7285609245300293,eng waasserëg Léisung vun enger gasfërmeger Stickstoff-Waasserstoff-Verbindung,"Ammoniak ass eng färwegas, staark richend Gasverbindung (NH3), déi aus Stickstoff an Waasserstoff besteet; si kënnt a Botzmëttel, Dünger an Industrie vir an reizt d’Aen, d’Nues an d’Otemweeër.",
anhalen,VRB,to keep to,,einhalten,,maintenir,garder constant,"de Chauffer huet versicht, d'Vitesslimitten anzehalen ",ANHALEN1UNI2,,,aufmerksam sein; beachtet werden,0.6095184087753296,,,aufmerksam sein; beachtet werden,German,0.6095184087753296,opmierksam sinn; berécksiichtegt ginn,"Anhale bedeit eppes respektéieren oder sech drun halen, z. B. Reegelen, Gesetzer oder Limitten net iwwerschreiden.",
appreciéieren,VRB,to appreciate,,schätzen,achten,apprécier,estimer,dëse Professer gëtt vun de Studenten appreciéiert ,APPRECIEIEREN1UNI1,recognize with gratitude; be grateful for,0.6440078616142273,,,,,recognize with gratitude; be grateful for,English,0.6440078616142273,eppes mat dankbarkeet anerkennen; fir eppes dankbar sinn,"„appreciéieren“ bedeit eppes oder een schätzen, also den Wäert, d’Leeschtung oder d’Eegenschafte positiv unerkennen an dankbar dofir sinn.","- Wäert, Bedeitung oder Qualitéit vuppes erkennen a schätzen; dankbar sinn dofir.
- Eng Persoun oder eng Handlung positiv bewäerten.
- An engem anere Sënn: am Wäert eropgoen (z. B. eng Währung oder eng Investitioun appreciéiert)."
Aristokrat,SUBST,aristocrat,,Aristokrat,Adliger,aristocrate,membre de la noblesse,"am Volleksmond heescht et, d'Aristokraten hätte blot Blutt ",ARISTOKRAT1UNI1,a member of the aristocracy,0.7631078958511353,,,,,a member of the aristocracy,English,0.7631078958511353,e Member vun der Aristokratie,"Member vun der adeléiser Schicht; eng Persoun, déi aus dem Adel kënnt oder zu enger herrschender, privilegéierter Oberschicht gehéiert.","Eenzelen oder Member vun der héijer Adelsschicht, dee politesch, wirtschaftlech oder gesellschaftlech Privilegien duerch Gebuert oder Tittel huet."
Arrivée,SUBST,arrival,process of arriving,Ankunft,,arrivée,action d'arriver,mir hunn de Moment eng reegelméisseg Arrivée vu Flüchtlingen ouni Pabeieren ,ARRIVEE1UNI2,the act of arriving at a certain place,0.7332230806350708,,,,,the act of arriving at a certain place,English,0.7332230806350708,"d'Handlung, op eng bestëmmte Plaz ze ukommen","Ukommen oder Entrée vu Leit oder Saachen op eng Plaz; d’Fakt, datt een/nees eppes ukënnt.","Den Ukonftsmoment oder d’Plaz, wou eng Persoun, e Gefier oder eng Saach ukënnt; och de Schluss vun enger Rees oder Course."
Artillerie,SUBST,artillery,branch of the army,Artillerie,Truppe,artillerie,"bataillon, troupe",déi feindlech Artillerie réckelt ëmmer méi no ,ARTILLERIE1UNI2,an army unit that uses big guns,0.6685541868209839,,,an army unit that uses big guns,0.6685541868209839,an army unit that uses big guns,English,0.6685541868209839,"eng Arméiseenheet, déi grouss Kanounen asetzt","Militärwaffen an -eenheeten, déi grouss Kanounen a Geschëtzer bedreiwen, fir aus gréisser Distanz schwéier Bommen/Granaten ofzeschéissen; och de Kollektivbegrëff fir dës Schwéierwaffen selwer.","Militärbranch déi mat schwéiere Waffen wéi Kanounen, Haubitzen an Rakéiten schéisst; och d’Geschëtzer selwer an d’Truppen, déi se bedreiwen."
Aschätzung,SUBST,judgement,,Einschätzung,,jugement,,eiser Aschätzung no erfëllt de Projet déi zwou Konditiounen net ,ASCHATZUNG1UNI1,an opinion formed by judging something,0.6761277914047241,,,an opinion formed by judging something,0.6761279106140137,an opinion formed by judging something,English,0.6761277914047241,"eng Meenung, déi entsteet, wann een eppes urteelt","Bewäertung oder Usiicht iwwer eng Saach; d’Ofschätzung, wéi eeppes anzeschätzen ass.","Aschätzung ass eng bewosst, oft op Erfarung oder Donnéeën baséiert Bewäertung oder Ofschätzung vun enger Situatioun, Persoun, Leeschtung oder engem Wäert; se kann och eng provisoresch Zuel oder Prognos duerstellen."
Äschenteller,SUBST,ashtray,,Aschenbecher,,cendrier,de fumeur,hatt dréckt seng Zigarett am Äschenteller aus ,ASCHENTELLER1UNI1,a receptacle for the ash from smokers' cigars or cigarettes,0.6827637553215027,,,a receptacle for the ash from smokers' cigars or cigarettes,0.6827635765075684,a receptacle for the ash from smokers' cigars or cigarettes,English,0.6827637553215027,E Behälter fir d’Äsch vun de Fëmmerten hir Zigaren oder Zigaretten.,"E Gefäss oder klengt Schälchen, an dat een d'Scheef an d'Äschen vun enger Zigarette oder Zigar drop-Leet an ausdréckt; en Aschenbecher.","E flachen, klenge Teller oder Schossel, deen dozou déngt, d’Äschen a Stompen vun Zigaretten oder Zigaren opzefänken; gëtt meeschtens op Dëscher oder an Fëmmerberäicher placéiert."
