lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
Schmink	SUBST	make-up	beauty products	vum ville Kräischen ass dem Meedche seng Schmink verlaf 	SCHMINK1UNI1	cosmetics applied to the face to improve or change your appearance	0.6137074828147888	Kosmetik, déi op d'Gesiicht applizéiert gëtt, fir Äert Ausgesinn ze verbesseren oder ze änneren
Schnapp	SUBST	cold	runny nose, infection	ech hu schonn e puermol genéitst, hoffentlech kréien ech kee Schnapp ! 	SCHNAPP1UNI1	a mild viral infection involving the nose and respiratory passages (but not the lungs)	0.6765391230583191	eng mëll viral Infektioun déi d'Nues an d'Atmungsträger involvéiert (awer net d'Lunge)
schneiden	VRB	to cut	meat	du muss d'Fleesch géint de Fuedem schneiden 	SCHNEIDEN1UNI1	a piece of meat that has been cut from an animal carcass	0.6589562296867371	e Stéck Fleesch, dat aus engem Déierestall geschnidde gouf
schneiden	VRB	to cut	meat	mäin Exmann schneit mech scho laang 	SCHNEIDEN1UNI1_EGS	a piece of meat that has been cut from an animal carcass	0.6589562296867371	e Stéck Fleesch, dat aus engem Déierestall geschnidde gouf
schnoffelen	VRB	to sniff	to breathe loudly	botz emol deng Nues, du méchs mech nervös, wann s de ëmmer esou schnoffels ! 	SCHNOFFELEN1UNI3	inhale audibly through the nose	0.6726474761962891	héieren duerch d' Nues
schocken	VRB	to shock	to traumatize	nom Busaccident ware vill Passagéier geschockt 	SCHOCKEN1UNI1	inflict a trauma upon	0.7165768146514893	eng Trauma op
Schold	SUBST	fault	culpability, responsibility	et ass deem Eefalt seng eege Schold , wa kee méi mat em schwätzt! 	SCHOLD1UNI1	responsibility for a bad situation or event	0.7551199793815613	Verantwortung fir eng schlecht Situatioun oder Event
Schoss	SUBST	shot	gunshot	virun enger Disko sinn hënt e puer Schëss gefall 	SCHOSS1UNI1	fire a shot	0.6090564131736755	Schéiss e Schoss
Schoss	SUBST	shot	gunshot	deen Typ ass kee Schoss Polver wäert 	SCHOSS1UNI1_EGS	fire a shot	0.6090564131736755	Schéiss e Schoss
Schoss	SUBST	shot	projectile	beim Bankiwwerfall krut e Passant e Schoss an de Bauch 	SCHOSS1UNI2	the act of firing a projectile	0.6709359884262085	d'Aktioun fir e Projektil ze schéissen
Schoss	SUBST	shot	injection	den Drogéierten huet sech am Parking e Schoss gesat 	SCHOSS1UNI5	give an injection to	0.7870790958404541	eng Injektioun ginn
Schoul	SUBST	school	institution	meng Kanner hunn an der Schoul geléiert Flütt spillen 	SCHOUL1UNI1	an educational institution	0.6832665205001831	eng Bildungsinstitutioun
Schoul	SUBST	school	institution	ech sinn duerch eng haart Schoul gaangen 	SCHOUL1UNI1_EGS	an educational institution	0.6832665205001831	eng Bildungsinstitutioun
schrafféiert	ADJ	hatched	shaded with fine lines	op der Landkaart weisen déi schrafféiert Flächen drop hin, datt do Bësch ass 	SCHRAFFEIERT1UNI1	shaded by means of fine parallel or crossed lines	0.8400484919548035	mat enger Héicht vu méi wéi 10 mm,
Schrauf	SUBST	screw	fastener	zéi d'Schrauf mat engem Tournevis un! 	SCHRAUF1UNI1	a fastener with a tapered threaded shank and a slotted head	0.6429111957550049	e Befestigungselement mat engem konischen, gedréinte Stamm an engem Schlitzkopf
Schrauf	SUBST	screw	fastener	du hues eng Schrauf lass! 	SCHRAUF1UNI1_EGS	a fastener with a tapered threaded shank and a slotted head	0.6429111957550049	e Befestigungselement mat engem konischen, gedréinte Stamm an engem Schlitzkopf
Schrauf	SUBST	screw	screw propeller	beim Accident ass d'Schrauf vum Schëff staark beschiedegt ginn 	SCHRAUF1UNI2	a propeller with several angled blades that rotates to push against water or air	0.6024124622344971	eng Propeller mat verschiddene Wénkelblatten déi sech dreet fir géint Waasser oder Loft ze drécken
Schrëft	SUBST	script	system of writing	vill Kulturen hunn hir eege Schrëft 	SCHREFT1UNI3	a particular orthography or writing system	0.6118253469467163	eng bestëmmte Orthographie oder Schreiwesystem
Schrëtt	SUBST	walk	gait of a horse	am Schrëtt leeft d'Päerd normal, mee am Trabb ass et schlamm 	SCHRETT1UNI6	a slow gait of a horse in which two feet are always on the ground	0.7983301281929016	e luesen Gang vun engem Päerd, bei deem zwee Féiss ëmmer um Buedem sinn
schruppen	VRB	to scrub	to clean by rubbing	dëse Weekend gëtt de Buedem an der Kiche geschruppt ! 	SCHRUPPEN1UNI1	clean with hard rubbing	0.8357597589492798	reng mat staarkem Reiben
schruppen	VRB	to scrub	to clean with a brush	mir hu laang misse schruppen , fir d'Trap nees propper ze kréien 	SCHRUPPEN1UNI4	the act of cleaning a surface by rubbing it with a brush and soap and water	0.6844353675842285	d'Aktioun vun enger Uewerfläch ze botzen andeems se mat engem Pinsel an Seife a Waasser geschmiert gëtt
Schub	SUBST	bout	of an illness	dës Krankheet verleeft an akute Schuben , déi sech mat rouege Phasen ofwiesselen 	SCHUB1UNI1	a period of illness	0.6401708126068115	eng Krankheetsperiod
Schudderen	SUBST	shiver	of fear, of horror	d'Schuddere si mer de Réck erofgelaf 	SCHUDDEREN2UNI1	an almost pleasurable sensation of fright	0.6019385457038879	eng bal agreabel Sensatioun vum Angscht
Schuel	SUBST	skin	of a fruit, of a vegetable	ech iessen d'Äppel am léifste mat der Schuel 	SCHUEL1UNI2	the rind of a fruit or vegetable	0.6171386241912842	d'Schale vun engem Uebst oder Geméis
Schüler	SUBST	pupil	primary or secondary school student, college student	d'Schüler waarden am Schoulsall op hir Professesch 	SCHULER1UNI1	a young person attending school (up through senior high school)	0.6888064742088318	e Jugendlechen, deen an der Schoul ass (bis an d'Senior High School)
Schützling	SUBST	charge	person committed to one's care	d'Moniteuren an der Kolonie mussen Dag an Nuecht fir hir Schützlingen do sinn 	SCHUTZLING1UNI1	a person committed to your care	0.8885999321937561	eng Persoun déi Iech zouginn ass
Schwächt	SUBST	weakness	shortcoming	firwat wëlls de der deng Schwächten net agestoen? 	SCHWACHT1UNI1	a flaw or weak point	0.61684650182724	e Feeler oder e schwaache Punkt
schwäerzen	VRB	to blacken	to make black	d'Kanner hunn sech d'Gesiicht mat engem verkuelte Stopp geschwäerzt 	SCHWAERZEN1UNI1	make or become black	0.6222308278083801	schwaarz maachen oder ginn
schwäerzen	VRB	to blacken	to make black	et ass sënnlos, Säiten ze schwäerzen , wann een näischt ze soen huet 	SCHWAERZEN1UNI1_EGS	make or become black	0.6222308278083801	schwaarz maachen oder ginn
schwammen	VRB	to swim	to be able to swim, to go swimming	meng Mamm huet eréischt spéit schwamme geléiert 	SCHWAMMEN1UNI1	the act of swimming; :	0.6942485570907593	d'Aktioun vum Schwammen;
schwammen	VRB	to swim	to be immersed in a liquid, to float on a liquid	ech iessen déi Gromperen net, se schwammen am Fett! 	SCHWAMMEN1UNI3	be covered with or submerged in a liquid	0.8326399922370911	mat enger Flëssegkeet bedeckt oder ënnergaangen
schwammen	VRB	to swim	to be immersed in a liquid, to float on a liquid	si schwammen am Geld 	SCHWAMMEN1UNI3_EGS	be covered with or submerged in a liquid	0.8326399922370911	mat enger Flëssegkeet bedeckt oder ënnergaangen
schwammen	VRB	to swim	to move by swimming	schwamm emol e puer Ronnen, da gëss de däin Iwwerschoss un Energie lass! 	SCHWAMMEN1UNI4	the act of swimming; :	0.7463797926902771	d'Aktioun vum Schwammen;
Schwanz	SUBST	tail	rear part	um Schwanz vum Fliger ass de Logo vun der Fluchgesellschaft 	SCHWANZ1UNI5	the rear part of an aircraft	0.6544098854064941	den Hannerdeel vun engem Loftfaart
schwéier	ADJ	heavy	of great weight	déi schwéier Bléck goufe mam Kran op de Camion gehuewen 	SCHWEIER1UNI1	full of; bearing great weight	0.6834428906440735	voll vu; mat groussem Gewiicht
schwéngseg	ADV	bloody	very	dee Lüster war schwéngseg deier 	SCHWENGSEG2UNI2	extremely	0.7684012651443481	extrem
schwieren	VRB	to swear	to promise	den Zeien huet geschwuer , datt e géif d'Wouerecht soen 	SCHWIEREN1UNI2	promise solemnly; take an oath	0.6444379687309265	Verspriechen, schwéier schwätzen
schwul	ADJ	gay	homosexual	hie mécht kee Geheimnis draus, datt e schwul ass 	SCHWUL1UNI1	homosexual or arousing homosexual desires	0.6048083901405334	homosexuell oder homosexuell Begierfnesser
Seaborgium	SUBST	seaborgium	chemical element	d'Element Seaborgium gehéiert zum Grupp vun den Iwwergangsmetaller 	SEABORGIUM1UNI1	a transuranic element	0.6310368776321411	transuranescht Element
Sécherheet	SUBST	confidence	self-assurance	dem Riedner huet et u Sécherheet gefeelt 	SECHERHEET1UNI3	freedom from doubt; belief in yourself and your abilities	0.6586361527442932	Fräiheet vu Zweifel; Glawen un Iech selwer an Är Fäegkeeten
Sécherheet	SUBST	security	financial guarantee	d'Bank freet zousätzlech Sécherheete fir de Prêt 	SECHERHEET1UNI4	a guarantee that an obligation will be met	0.645824670791626	eng Garantie datt eng Verpflichtung erfëllt gëtt
sécherstellen	VRB	to ensure	to make certain	eng speziell Kommissioun soll sécherstellen , datt de Bierger hir Rechter respektéiert ginn 	SECHERSTELLEN1UNI2	make certain of	0.7415354251861572	bestëmmt
Sechstchen	SUBST	six	playing card, dice	mat dengen zwou aarmséilege Sechstercher gewënns de dës Partie sécher net! 	SECHSTCHEN1UNI1	a playing card or domino or die whose upward face shows six pips	0.6165916919708252	eng Spillkaart oder Domino oder Déier, deem seng Uewen 6 Pips weist
Seegen	SUBST	blessing	benediction	de Poopst huet de Pilger no der Mass de Seege ginn 	SEEGEN1UNI1	give a benediction to	0.8091305494308472	eng Segen ginn
Seegen	SUBST	blessing	benediction	du hues mäi Seegen 	SEEGEN1UNI1_EGS	give a benediction to	0.8091305494308472	eng Segen ginn
Seid	SUBST	silk	thread, fabric	d'Seid gëtt vu Raupe produzéiert 	SEID1UNI1	a fabric made from the fine threads produced by certain insect larvae	0.6999318599700928	e Stoff aus de feine Fäden, déi vu bestëmmte Insektlarven produzéiert ginn
séier	ADJ	quick	without delay	an deem Dossier brauche mer eng séier Decisioun 	SEIER1UNI3	with little or no delay	0.6893572211265564	mat wéineg oder guer keng Verspéidung
séiss	ADJ	sweet	taste, smell	dëst Joer sinn d'Drauwe séiss 	SEISS1UNI1	the property of tasting as if it contains sugar	0.6210923790931702	d'Eegeschafte vun der Geschmaach wéi wann et Zocker enthält
séiss	ADJ	sweet	taste, smell	ech si kee Séissen 	SEISS1UNI1_EGS	the property of tasting as if it contains sugar	0.6210923790931702	d'Eegeschafte vun der Geschmaach wéi wann et Zocker enthält
Sekonn	SUBST	second	unit of time	de Coureur ass mat engem Virsprong vun dräi Sekonnen iwwer d'Arrivée gefuer 	SEKONN1UNI1	1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites	0.6906202435493469	1/60 vun enger Minutt; d'Basis-Zäit-Eenheet, déi am System International d'Unités agefouert gëtt
Selbstmörder	SUBST	suicide	person who has committed suicide	vill Selbstmörder hannerloossen der Famill e Bréif 	SELBSTMORDER1UNI1	a person who kills himself intentionally	0.693516731262207	eng Persoun, déi sech selwer bewosst ëmbréngt
Selektioun	SUBST	selection	act of choosing	bei esou vill Kandidate muss eng Selektioun gemaach ginn 	SELEKTIOUN1UNI1	the act of choosing or selecting	0.8293057680130005	d'Akt vun der Wiel oder Auswiel
Selektioun	SUBST	selection	a particular choice, chosen items	den Auteur huet eng Selektioun vu senge schéinste Gedichter publizéiert 	SELEKTIOUN1UNI2	an assortment of things from which a choice can be made	0.6799259781837463	eng Rei vu Saachen, aus deenen een eng Wiel maache kann
sëlwer	ADJ	silver	made of silver	ech krut e sëlwere Bracelet fir de Gebuertsdag geschenkt 	SELWER2UNI1	made from or largely consisting of silver	0.8265489339828491	aus oder haaptsächlech aus Sëlwer bestehend
Sëlwer	SUBST	silver	silverware	fir Chrëschtdag huele mer de beschten Zerwiss an d'Sëlwer eraus 	SELWER4UNI3	silverware eating utensils	0.7223528623580933	Sëlwergeschir, Essensgeschir
sëlwereg	ADJ	silver	sheen, shimmer	déi Damm dohannen huet schéint sëlweregt Hoer 	SELWEREG1UNI1	having the white lustrous sheen of silver	0.646594226360321	mat deem glänzenden, wäisse Schimmer vu Sëlwer,
Senat	SUBST	senate	legislative assembly	a ville Länner mussen d'Gesetzer vum Parlament a vum Senat approuvéiert ginn 	SENAT1UNI1	assembly possessing high legislative powers	0.7667821645736694	Assemblée mat héije legislative Muecht
Sënn	SUBST	sense	meaning	dat Wuert huet dräi verschidde Sënner 	SENN1UNI2	the meaning of a word or expression; the way in which a word or expression or situation can be interpreted	0.6655963659286499	d'Bedeitung vun engem Wuert oder Ausdrock; d'Manéier, wéi e Wuert oder Ausdrock oder Situatioun interpretéiert ka ginn
Sensibilitéit	SUBST	sensitivity	vulnerability, susceptibility	hie probéiert, seng iwwerdriwwe Sensibilitéit ze verstoppen 	SENSIBILITEIT1UNI1	susceptibility to a pathogen	0.6023341417312622	Empfindlechkeet fir e Pathogen
Sessioun	SUBST	session	meeting of an official body	déi nei Sessioun vum Parlament fänkt am Oktober un 	SESSIOUN1UNI1	a meeting devoted to a particular activity	0.7432007789611816	eng Versammlung déi enger bestëmmter Aktivitéit gewidmet ass
Sëtz	SUBST	seat	for sitting on	d'Sëtzer am Bus sinn all mat Ceinturen ekipéiert 	SETZ1UNI1	furniture that is designed for sitting on	0.6018642783164978	Miwwelen, déi fir Sëtzen entworf sinn
sëtzen	VRB	to sit	in a sitting position	no deem laange Stoen deet et gutt, emol erëm kënnen ze sëtzen 	SETZEN1UNI1	be seated	0.6240074038505554	sëtzt
sëtzen	VRB	to sit	in a sitting position	hie sëtzt op sengem Geld 	SETZEN1UNI1_EGS	be seated	0.6240074038505554	sëtzt
Sëtzplaz	SUBST	seat	sitting place	an der zweeter Klass ware keng Sëtzplaze méi fräi 	SETZPLAZ1UNI1	place in or on a seat	0.6957027316093445	Plaz an oder op engem Sëtz
Sex	SUBST	sex	sexual intercourse, sexual activity	bei dir dréit sech alles ëm Suen, Sex an Autoen! 	SEX1UNI2	activities associated with sexual intercourse	0.8695118427276611	Aktivitéiten, déi mat Geschlechtsverkéier verbonne sinn
Shampoing	SUBST	shampoo	act of washing	beim Coiffer kritt een eng Coupe mat oder ouni Shampoing gemaach 	SHAMPOING1UNI2	the act of washing your hair with shampoo	0.6170820593833923	d'Aktioun, d'Haare mat Shampoo ze wäschen
sichen	VRB	to fetch	to go and get, to come and get	géi an de Keller eng Fläsch Wäi sichen ! 	SICHEN1UNI3	go or come after and bring or take back	0.6022252440452576	goen oder no kommen an bréngen oder zréck huelen
Siidlung	SUBST	settlement	establishment of a colony	déi éischt Siidlunge si bei engem Floss entstanen 	SIIDLUNG1UNI1	the act of colonizing; the establishment of colonies	0.7332900762557983	d'Akt vun der Kolonisatioun; d'Etablissement vu Kolonien
sinn	VRB	to be	to be situated	wou bass de? 	SINN1UNI3	occupy a certain position or area; be somewhere	0.7078455090522766	eng bestëmmte Positioun oder Plaz besetzen; iergendwou sinn
Sirop	SUBST	syrup	thick, sweet liquid	fir déi richteg Mëschung gëss de zwee Läffele Sirop op ee Glas Waasser 	SIROP1UNI1	a thick sweet sticky liquid	0.9131972789764404	eng déck séiss klebrig Flëssegkeet
skaten	VRB	to skate	to skateboard, to ice-skate, to roller-skate	d'Kanner hunn de ganze Mëtteg am Park geskate 	SKATEN1UNI2	move along on skates	0.6846792697906494	bewegen sech op Schlittschuhen
Skizz	SUBST	sketch	drawing	den Architekt huet eng Skizz vum Haus gemaach 	SKIZZ1UNI1	make a sketch of	0.7336860299110413	eng Skizz vun
Skorpioun	SUBST	Scorpio	sign of the zodiac	de Skorpioun ass eent vun den zwielef Stärenzeechen 	SKORPIOUN1UNI2	a large zodiacal constellation between Libra and Sagittarius	0.6632739305496216	eng grouss Zodiac-Konstellatioun tëscht Waage a Schütze
Slalom	SUBST	slalom	ski race	de Weltmeeschter huet och dëst Joer wëlles, de Slalom ze gewannen 	SLALOM1UNI1	race on skis around obstacles	0.7505489587783813	Rennen op Skier ronderëm Hindernisser
soen	VRB	to say	to pronounce, to articulate	eist Klengt ka schonn eng ganz Partie Wierder soen 	SOEN1UNI1	speak, pronounce, or utter in a certain way	0.6210342645645142	schwätzen, aussoen oder ausdrécken op eng gewësse Manéier
Soff	SUBST	drinking	alcoholism	hien ass no senger Scheedung dem Soff verfall 	SOFF1UNI1	consume alcohol	0.6008685231208801	Alkohol konsuméieren
Soff	SUBST	drunkenness	intoxication	de Mann ass um Geriicht, well en am Soff e Kand iwwerrannt huet 	SOFF1UNI2	a temporary state resulting from excessive consumption of alcohol	0.6062458157539368	e temporäre Zoustand, deen duerch exzessive Konsum vun Alkohol entstinn
Sommet	SUBST	summit	meeting	um Ordre du jour vum Sommet stoung d'Bekämpfung vun der Aarmut 	SOMMET1UNI2	a meeting of heads of governments	0.6228142380714417	eng Versammlung vun de Regierungscheffen
Sopranistin	SUBST	soprano	female singer	d'Sopranistin ass amgaang, sech anzesangen 	SOPRANISTIN1UNI1	a female singer	0.9474225044250488	eng Sängerin
Souterrain	SUBST	subway	pedestrian tunnel	duerch e Souterrain kommen d'Foussgänger ouni Gefor op déi aner Stroossesäit 	SOUTERRAIN1UNI1	an underground tunnel or passage enabling pedestrians to cross a road or railway	0.7841200232505798	en ënnerierdesche Tunnel oder Passage, deen et de Foussgänger erméiglecht, eng Strooss oder Eisebunn ze iwwerschreiden
sozial	ADJ	social	relating to society	mir setzen eis fir de soziale Fridden an 	SOZIAL1UNI1	relating to human society and its members	0.8579130172729492	wat d'mënschlech Gesellschaft an hir Memberen ugeet
sozial	ADJ	social	living in groups	d'Seejomesse si sozial Insekten 	SOZIAL1UNI3	tending to move or live together in groups or colonies of the same kind	0.6786421537399292	tendéiert sech zesummen ze bewegen oder zesummen ze liewen an Gruppen oder Kolonien vun der selwechter Aart
Space	SUBST	space	in typography	hanner dem Komma feelt e Space 	SPACE1UNI1	a blank character used to separate successive words in writing or printing	0.6377151012420654	e wäisse Charakter, dee benotzt gëtt fir d'Wuert vun der Wierder am Schreiwen oder Drécken ze trennen
Spadséiergang	SUBST	walk	stroll	nom Iesse maachen ech gär e klenge Spadséiergang 	SPADSEIERGANG1UNI1	make walk	0.7045584917068481	maachen
Spaghetti	SUBST	spaghetti	pasta	gehei d'Spaghettien eréischt an d'Waasser, wann et kacht! 	SPAGHETTI1UNI1	pasta in the form of long strings	0.6838238835334778	Pasta a Form vu laange Strängen
späizen	VRB	to spit	to eject saliva	de Frechdachs huet vum zweete Stack aus erof op d'Leit gespaut 	SPAIZEN1UNI2	expel or eject (saliva or phlegm or sputum) from the mouth	0.7214803099632263	aus dem Mond ausstoen oder ausstoen (Saliva oder Schleim oder Sputum)
späizen	VRB	to spit	to eject saliva	du bass däi Papp wéi duer gespaut 	SPAIZEN1UNI2_EGS	expel or eject (saliva or phlegm or sputum) from the mouth	0.7214803099632263	aus dem Mond ausstoen oder ausstoen (Saliva oder Schleim oder Sputum)
Späizmännchen	SUBST	sparkler	firework	d'Kanner hu mat groussen Aen nogekuckt, wéi d'Späizmännercher um Chrëschtbeemche gebrannt hunn 	SPAIZMANNCHEN1UNI1	a firework that burns slowly and throws out a shower of sparks	0.6932780742645264	e Feierwierker, dat lues verbrennt an e Reen vu Funken ausléist
spatz	ADJ	acute	angle	déi zwou Linne lafen an engem spatze Wénkel zesummen 	SPATZ2UNI4	of an angle; less than 90 degrees	0.6715689897537231	vun engem Wénkel; manner wéi 90 Grad
Speck	SUBST	fat	fatty tissue	du gëss däi Speck ni lass, wann s de kee Sport méchs! 	SPECK1UNI2	containing or composed of fat	0.6086218357086182	mat oder aus Fett
spéiderhin	ADV	later	in the future	eisen Eelste wëllt spéiderhi bei d'Militär goen 	SPEIDERHIN1UNI1	at some eventual time in the future	0.7523515820503235	zu enger eventueller Zäit an der Zukunft
Spëtzt	SUBST	head	front, top position	d'Pompjeeë sinn un der Spëtzt vum Cortège gaangen 	SPETZT1UNI2	be in the front of or on top of	0.6630933880805969	sinn virun oder uewen
Spezialist	SUBST	specialist	doctor	mäin Hausdokter huet mech bei e Spezialist geschéckt 	SPEZIALIST1UNI2	practices one branch of medicine	0.6801771521568298	praktizéiert eng Branche vun der Medizin
sphäresch	ADJ	spherical	shaped like a sphere	wousst Dir, datt d'Äerd net ganz sphäresch ass? 	SPHARESCH1UNI1	of or relating to spheres or resembling a sphere	0.7277758717536926	vu Kugelen oder ähnlech Kugelen oder mat Kugelen oder ähnlech Kugelen
spieren	VRB	to feel	to be aware of a sensation	ech spiere mech haut net grad an der Rei 	SPIEREN1UNI3	an intuitive awareness;  or	0.7127082943916321	eng intuitiv Bewosstsinn; oder
spieren	VRB	to feel	to be aware of a sensation	hie spiert sech haut erëm (besonnesch dichteg) 	SPIEREN1UNI3_EGS	an intuitive awareness;  or	0.7127082943916321	eng intuitiv Bewosstsinn; oder
spillen	VRB	to play	a sport	mäi Bouf spillt Tennis a mäi Meedche Fussball 	SPILLEN1UNI2	participate in games or sport	0.6254974603652954	mat Sport oder Spiller ze beschäftegen
spillen	VRB	to play	a musical instrument	si spillt Gei an engem groussen Orchester 	SPILLEN1UNI4	play on an instrument	0.6968035101890564	Instrumenter spillen
Spiller	SUBST	player	participant in a game	all Spiller kritt siwe Kaarten 	SPILLER1UNI2	a person who participates in or is skilled at some game	0.6912317872047424	eng Persoun déi un engem Spill deelhuelt oder an deem beherrscht ass
sportlech	ADJ	sporting	connected with sport	den Athleet ass fir seng sportlech Leeschtunge geéiert ginn 	SPORTLECH1UNI1	relating to or used in sports	0.7606132626533508	mat oder benotzt am Sport
sportlech	ADJ	sporting	fair, sportsmanlike	eise Stiermer huet sech am Match net sportlech beholl 	SPORTLECH1UNI4	exhibiting or calling for sportsmanship or fair play	0.7623862028121948	Auszeechnen oder opzehuelen fir Sportlechkeet oder Fairplay
Sportler	SUBST	sportsman	athlete	de Sportler huet sech fir d'Meeschterschaft qualifizéiert 	SPORTLER1UNI1	someone who engages in sports	0.6989965438842773	een deen sech mat Sport beschäftegt
Sportlerin	SUBST	sportswoman	athlete	déi ambitiéis Sportlerin trainéiert all Dag, fir sech op d'Kompetitioun virzebereeden 	SPORTLERIN1UNI1	someone who engages in sports	0.6989965438842773	een deen sech mat Sport beschäftegt
sprangen	VRB	to jump	to leap	ech ka méi héich sprangen ewéi mäi Brudder 	SPRANGEN1UNI1	the act of jumping; propelling yourself off the ground	0.6434479355812073	d'Aktioun vum Sprangen; sech selwer vum Buedem aus ze dréinen
sprangen	VRB	to jump	to leap	d'Joffer huet d'Kanner haut éischter sprange gelooss 	SPRANGEN1UNI1_EGS	the act of jumping; propelling yourself off the ground	0.6434479355812073	d'Aktioun vum Sprangen; sech selwer vum Buedem aus ze dréinen
spreeden	VRB	to spread	to disperse	de Bauer ass amgaang, Mëscht ze spreeden 	SPREEDEN1UNI1	distribute or disperse widely	0.64295893907547	verbreet oder verbreet
sprëtzen	VRB	to spray	to treat by spraying	de Gäertner huet seng Planze mat engem Insektegëft gesprëtzt 	SPRETZEN1UNI3	cover by spraying with a liquid	0.6469555497169495	d'Bedeckung duerch Sprëtzen mat enger Flëssegkeet
spriechen	VRB	to pronounce	a verdict, a judgement	an dëser Affär gouf nach keen Urteel gesprach 	SPRIECHEN1UNI1	pronounce judgment on	0.6257415413856506	Verkënnt Uerteel iwwer
Sprong	SUBST	crack	fracture, flaw	däi Wäiglas huet e Sprong , ech ginn der en anert 	SPRONG1UNI2	a blemish resulting from a break without complete separation of the parts	0.7009114623069763	e Feeler, deen duerch e Bruch ouni vollstänneg Trennung vun de Deeler entstinn
Sprooch	SUBST	speech	ability to speak	hien huet duerch en Hiereschlag d'Sprooch verluer 	SPROOCH1UNI2	the mental faculty or power of vocal communication	0.6053813695907593	d'geeschtlech Fäegkeet oder d'Kraaft vu vocale Kommunikatioun
Sprooch	SUBST	speech	ability to speak	déi Noriicht huet mir d'Sprooch verschloen 	SPROOCH1UNI2_EGS	the mental faculty or power of vocal communication	0.6053813695907593	d'geeschtlech Fäegkeet oder d'Kraaft vu vocale Kommunikatioun
Sputt	SUBST	space	in typography	hanner dem Komma feelt e Sputt 	SPUTT1UNI3	a blank character used to separate successive words in writing or printing	0.6377151012420654	e wäisse Charakter, dee benotzt gëtt fir d'Wuert vun der Wierder am Schreiwen oder Drécken ze trennen
staark	ADJ	strong	sturdy	huel méi eng staark Schnouer, fir dee Strauch unzestrécken! 	STAARK1UNI3	strong and sure	0.6251237988471985	staark a sécher
staark	ADJ	strong	sturdy	fir mat menger Cheffin eens ze ginn, brauch ee staark Nerven 	STAARK1UNI3_EGS	strong and sure	0.6251237988471985	staark a sécher
Staatspresident	SUBST	president	head of state	de Staatspresident hält haut eng Ried virum Europaparlament 	STAATSPRESIDENT1UNI1	the office of the United States head of state	0.8003931045532227	d'Büro vum Staatschef vun den USA
stabiliséieren	VRB	to stabilize	to keep steady, to bring under control	mir brauchen eng Rei Investitiounen, fir eis Industrie ze stabiliséieren 	STABILISEIEREN1UNI3	make stable and keep from fluctuating or put into an equilibrium	0.6019337773323059	stabiliséieren an aus Schwankungen halen oder an d'Gläichgewiicht bréngen
Stabilitéit	SUBST	stability	constancy, steadiness	déi nei Moossnam huet d'monetär Stabilitéit vum Land geséchert 	STABILITEIT1UNI2	the quality or attribute of being firm and steadfast	0.6578162312507629	d'Qualitéit oder d'Eegeschafte vu Stäerkt a Standhaftigkeet
Stach	SUBST	stitch	in sewing, in a suture	um Sam vun der Box sinn e puer Stéch lassgaangen 	STACH1UNI1	fasten by sewing; do needlework	0.6128537058830261	mat Nähen festgemaach;
stapelen	VRB	to stack	to pile up	stapel d'Bicher net ze héich, soss fält de Koup ëm! 	STAPELEN1UNI1	an orderly pile	0.627807080745697	eng geordent Stack
stärekloer	ADJ	starry	full of stars	hënt war den Himmel endlech emol erëm stärekloer 	STAREKLOER1UNI1	abounding with or resembling stars	0.6707131862640381	mat Stären oder ähnlech
Start	SUBST	start	beginning	et hunn zwee Leefer de Start vun der Course verpasst 	START1UNI2	the beginning of anything	0.7079648971557617	den Ufank vun allem
Staut	SUBST	mood	state of mind	wann e seng Staut huet, schwätzt en deeglaang mat kengem 	STAUT1UNI1	the prevailing psychological state	0.6730291247367859	de psychologesche Staat
Stéck	SUBST	patch	to mend clothing	wéi ech kleng war, huet meng Mamm mer ëmmer Stécker op d'Knéie vun de Boxe gebutt 	STECK1UNI6	sewing that repairs a worn or torn hole (especially in a garment)	0.6430042386054993	Nähen, dat e geschloen oder zerrissenen Lach reparéiert (besonnesch an engem Kleed)
stellen	VRB	to stand	to place upright	fir de Wäin ze versuergen, soll een d'Fläsche leeën, net stellen 	STELLEN1UNI11	put into an upright position	0.8000720739364624	an eng riets Positioun gesat
stellen	VRB	to set	to adjust, to regulate	stell d'Temperatur vum Heizkierper méi niddereg! 	STELLEN1UNI4	alter or regulate so as to achieve accuracy or conform to a standard	0.6415409445762634	änneren oder regelen, fir d'Genauegkeet ze erreechen oder an engem Standard ze passen
Stëmm	SUBST	voice	sound of the voice	ech hu meng Frëndin um Telefon un der Stëmm erkannt 	STEMM1UNI2	a sound suggestive of a vocal utterance	0.6815450191497803	e Sound, deen op eng stëmmeg Ausso hindeit
Stëmmung	SUBST	mood	state of mind	déi melancholesch Musek passt gutt bei meng Stëmmung 	STEMMUNG1UNI3	the prevailing psychological state	0.6730291247367859	de psychologesche Staat
Stempel	SUBST	leg	of a piece of furniture	eisen Dësch huet robust Stempelen 	STEMPEL1UNI2	one of the supports for a piece of furniture	0.7199195623397827	ee vun de Stäerkte fir e Miwwelenstéck
Stempel	SUBST	leg	of a piece of furniture	kuck emol, wat dat Stempelen huet! 	STEMPEL1UNI2_EGS	one of the supports for a piece of furniture	0.7199195623397827	ee vun de Stäerkte fir e Miwwelenstéck
